DATEOCC,YEAR,MONTH,DAY,CURR_IUCR,FBI_CD,AREA,BEAT,DISTRICT,X_COORD,Y_COORD,LOCATION,INC_CNT
2008-01-13 03:40:00,2008,01,13,0281,02,3,2011,20,1158437,1935221,260,1
2008-01-13 04:00:00,2008,01,13,0281,02,5,1433,14,1165012,1910675,103,1
2008-01-13 04:00:00,2008,01,13,0281,02,1,0831,08,1154223,1857273,290,1
2008-01-13 16:00:00,2008,01,13,0265,02,2,0414,04,1190835,1854188,290,1
2008-01-14 00:55:00,2008,01,14,0265,02,1,0322,03,1178396,1859230,092,1
2008-01-14 02:00:00,2008,01,14,0263,02,5,1732,17,1152665,1925592,303,1
2008-01-14 13:00:00,2008,01,14,0281,02,2,2223,22,1173956,1841078,290,1
2008-01-14 17:10:17,2008,01,14,0281,02,3,2413,24,1158497,1941118,090,1
2008-01-15 00:01:00,2008,01,15,1753,02,1,0725,07,1165777,1860492,290,1
2008-01-15 16:36:35,2008,01,15,0266,02,2,0424,04,1197994,1847767,090,1
2008-01-15 18:32:41,2008,01,15,0281,02,2,0412,04,1193194,1850355,290,1
2008-01-16 02:00:00,2008,01,16,1754,02,4,1134,11,1155714,1895911,290,1
2008-01-16 13:30:00,2008,01,16,0281,02,4,1031,10,1150163,1883671,290,1
2008-01-16 22:30:00,2008,01,16,0281,02,2,2233,22,1172447,1835810,304,1
2008-01-16 22:30:00,2008,01,16,1753,02,1,0713,07,1168174,1868111,290,1
2008-01-17 04:30:00,2008,01,17,0261,02,1,0713,07,1166920,1867698,290,1
2008-01-17 07:53:51,2008,01,17,0281,02,3,2424,24,1162083,1948900,269,1
2008-01-17 16:00:00,2008,01,17,0281,02,1,0713,07,1169004,1863431,330,1
2008-01-17 16:30:00,2008,01,17,0263,02,4,1332,13,1160656,1900331,289,1
2008-01-17 21:00:00,2008,01,17,0281,02,2,2223,22,1172611,1841778,304,1
2008-01-18 01:00:00,2008,01,18,0281,02,5,1414,14,1155525,1916545,259,1
2008-01-18 03:00:00,2008,01,18,0281,02,5,1432,14,1165108,1914734,304,1
2008-01-18 12:00:00,2008,01,18,0266,02,5,1423,14,1157510,1909366,290,1
2008-01-18 18:10:00,2008,01,18,0281,02,2,0731,07,1175558,1859169,233,1
2008-01-18 22:00:00,2008,01,18,0281,02,4,0132,01,1176486,1897892,169,1
2008-01-19 06:00:00,2008,01,19,0291,02,2,0311,03,1179396,1863346,260,1
2008-01-19 08:30:00,2008,01,19,0263,02,1,0714,07,1163924,1863571,259,1
2008-01-19 21:30:00,2008,01,19,0266,02,5,2525,25,1148662,1913853,090,1
2008-01-20 06:00:00,2008,01,20,0281,02,2,0621,06,1172382,1852321,277,1
2008-01-20 15:30:00,2008,01,20,0265,02,1,0223,02,1182108,1873285,290,1
2008-01-21 01:00:00,2008,01,21,0281,02,3,1833,18,1176503,1906083,170,1
2008-01-21 22:40:00,2008,01,21,0281,02,4,1012,10,1148096,1891737,304,1
2008-01-21 23:00:00,2008,01,21,0281,02,4,1021,10,1153925,1891766,259,1
2008-01-22 00:00:00,2008,01,22,0265,02,5,2525,25,1151648,1914002,290,1
2008-01-22 09:00:00,2008,01,22,0261,02,4,1011,10,1152126,1893003,092,1
2008-01-22 17:59:49,2008,01,22,0281,02,4,1231,12,1166585,1895258,090,1
2008-01-23 09:00:00,2008,01,23,0265,02,4,1133,11,1153544,1894535,330,1
2008-01-23 13:44:32,2008,01,23,0281,02,3,2424,24,1162900,1949837,290,1
2008-01-23 19:00:00,2008,01,23,0265,02,4,1222,12,1167283,1890562,290,1
2008-01-24 04:00:00,2008,01,24,0291,02,2,0523,05,1177109,1823738,290,1
2008-01-24 11:00:00,2008,01,24,0281,02,1,0735,07,1164962,1857325,290,1
2008-01-24 17:22:00,2008,01,24,0261,02,1,0823,08,1158084,1862962,304,1
2008-01-24 18:00:00,2008,01,24,0281,02,4,1223,12,1162061,1890101,090,1
2008-01-24 21:20:00,2008,01,24,0265,02,4,1133,11,1150640,1896045,090,1
2008-01-24 22:40:00,2008,01,24,0265,02,4,1021,10,1154280,1893765,090,1
2008-01-25 18:15:00,2008,01,25,0281,02,2,0312,03,1180052,1862920,260,1
2008-01-25 23:40:00,2008,01,25,1753,02,1,0713,07,1167358,1866621,090,1
2008-01-26 03:15:00,2008,01,26,0281,02,2,2232,22,1173052,1837780,290,1
2008-01-26 05:00:00,2008,01,26,0281,02,4,1311,13,1158074,1907246,290,1
2008-01-26 09:30:00,2008,01,26,0266,02,2,0533,05,1180404,1818201,290,1
2008-01-26 14:00:00,2008,01,26,0281,02,2,0323,03,1182467,1856044,090,1
2008-01-26 17:32:00,2008,01,26,1753,02,4,0122,01,1176273,1902094,260,1
2008-01-27 00:01:00,2008,01,27,1754,02,1,2112,21,1178004,1886528,290,1
2008-01-27 02:30:00,2008,01,27,0281,02,4,1121,11,1152659,1903443,090,1
2008-01-27 04:30:00,2008,01,27,0281,02,1,0713,07,1167016,1864313,090,1
2008-01-27 05:00:00,2008,01,27,0266,02,5,2521,25,1141846,1916192,290,1
2008-01-27 18:00:00,2008,01,27,0261,02,2,2223,22,1172198,1844822,330,1
2008-01-28 11:24:26,2008,01,28,0265,02,3,2432,24,1165131,1943374,290,1
2008-01-28 15:30:00,2008,01,28,0291,02,1,0725,07,1167124,1860046,290,1
2008-01-28 20:50:50,2008,01,28,0281,02,2,0414,04,1192468,1855608,289,1
2008-01-29 01:00:00,2008,01,29,0265,02,4,0124,01,1177276,1901796,321,1
2008-01-29 18:00:00,2008,01,29,0291,02,2,2213,22,1169044,1839155,090,1
2008-01-29 19:30:00,2008,01,29,0281,02,2,0612,06,1169388,1854468,290,1
2008-01-29 20:30:00,2008,01,29,0291,02,1,0911,09,1161140,1872753,304,1
2008-01-30 09:00:00,2008,01,30,0265,02,1,0834,08,1154080,1850358,290,1
2008-01-30 10:02:38,2008,01,30,0266,02,1,0233,02,1177760,1866055,290,1
2008-01-31 10:11:44,2008,01,31,0281,02,1,0213,02,1181945,1877600,290,1
2008-01-31 14:30:00,2008,01,31,1753,02,1,0933,09,1167772,1872765,090,1
2008-02-01 00:00:00,2008,02,01,1754,02,4,1311,13,1158091,1906500,290,1
2008-02-01 00:00:00,2008,02,01,0265,02,1,1024,10,1154314,1889750,290,1
2008-02-01 00:01:00,2008,02,01,0281,02,4,1011,10,1147949,1894163,090,1
2008-02-01 00:01:00,2008,02,01,1753,02,4,1122,11,1151508,1903115,090,1
2008-02-01 00:01:00,2008,02,01,0266,02,1,0834,08,1148769,1851243,290,1
2008-02-01 14:00:00,2008,02,01,0281,02,5,1732,17,1152063,1925933,090,1
2008-02-01 16:21:00,2008,02,01,0266,02,2,0524,05,1169841,1828470,290,1
2008-02-01 22:59:13,2008,02,01,0281,02,3,2431,24,1166886,1945659,090,1
2008-02-02 02:30:00,2008,02,02,0281,02,5,2513,25,1134419,1910977,259,1
2008-02-02 10:00:00,2008,02,02,0281,02,1,0722,07,1176601,1860182,090,1
2008-02-02 12:20:00,2008,02,02,0266,02,2,0522,05,1176065,1828345,290,1
2008-02-02 13:30:00,2008,02,02,0266,02,2,0624,06,1181900,1852572,090,1
2008-02-02 22:00:00,2008,02,02,0281,02,1,0712,07,1171331,1866611,090,1
2008-02-02 22:20:00,2008,02,02,0261,02,4,1312,13,1160187,1905551,303,1
2008-02-02 23:00:00,2008,02,02,0291,02,4,1111,11,1148911,1906292,290,1
2008-02-03 00:07:48,2008,02,03,1753,02,5,1531,15,1142560,1905473,090,1
2008-02-03 05:31:57,2008,02,03,0281,02,3,2432,24,1167368,1943834,170,1
2008-02-03 15:00:00,2008,02,03,0281,02,1,0825,08,1159101,1862214,090,1
2008-02-03 17:19:00,2008,02,03,0281,02,2,0624,06,1182886,1852733,290,1
2008-02-03 22:15:00,2008,02,03,0281,02,2,0334,03,1194261,1857350,303,1
2008-02-04 01:30:00,2008,02,04,0281,02,1,0731,07,1175251,1856885,290,1
2008-02-04 02:00:00,2008,02,04,0265,02,1,0914,09,1161028,1876673,330,1
2008-02-04 04:00:00,2008,02,04,0281,02,1,0832,08,1161454,1861330,167,1
2008-02-04 06:00:00,2008,02,04,0265,02,1,0934,09,1172517,1868815,290,1
2008-02-04 06:15:00,2008,02,04,0261,02,2,0333,03,1190453,1856222,304,1
2008-02-04 17:00:00,2008,02,04,0265,02,1,0912,09,1156920,1877992,210,1
2008-02-04 18:00:00,2008,02,04,1753,02,5,2521,25,1142123,1915789,290,1
2008-02-05 07:15:39,2008,02,05,0265,02,5,1533,15,1143535,1899249,260,1
2008-02-05 15:10:00,2008,02,05,0265,02,1,0725,07,1166372,1862676,092,1
2008-02-06 01:00:00,2008,02,06,0281,02,2,0512,05,1178818,1835286,259,1
2008-02-06 06:10:14,2008,02,06,0261,02,4,1133,11,1151170,1897134,090,1
2008-02-06 16:00:00,2008,02,06,0281,02,1,0815,08,1147784,1872834,290,1
2008-02-06 17:30:00,2008,02,06,0266,02,1,0922,09,1165280,1879070,290,1
2008-02-07 11:34:04,2008,02,07,0281,02,2,0423,04,1196890,1844858,090,1
2008-02-07 13:30:00,2008,02,07,1754,02,1,0925,09,1174954,1879564,090,1
2008-02-07 15:38:18,2008,02,07,0281,02,5,1531,15,1142528,1907122,090,1
2008-02-08 00:01:00,2008,02,08,0281,02,1,2113,21,1177299,1883365,169,1
2008-02-08 00:01:00,2008,02,08,0281,02,2,0522,05,1178322,1826998,330,1
2008-02-08 00:01:00,2008,02,08,1754,02,1,0932,09,1166893,1868502,290,1
2008-02-08 08:00:00,2008,02,08,0281,02,4,1034,10,1162017,1888891,290,1
2008-02-08 16:15:11,2008,02,08,0281,02,5,1511,15,1136218,1906312,290,1
2008-02-09 01:00:00,2008,02,09,0265,02,1,0825,08,1159576,1862123,090,1
2008-02-09 02:30:00,2008,02,09,0263,02,1,2123,21,1184374,1875692,259,1
2008-02-09 04:00:00,2008,02,09,0261,02,2,0331,03,1192481,1858615,289,1
2008-02-09 13:00:00,2008,02,09,0281,02,1,0935,09,1175167,1871970,090,1
2008-02-09 20:00:00,2008,02,09,0281,02,5,1424,14,1162556,1910606,103,1
2008-02-10 03:00:00,2008,02,10,0281,02,3,1931,19,1166338,1918732,290,1
2008-02-10 15:00:00,2008,02,10,0281,02,1,0823,08,1155301,1863280,290,1
2008-02-10 17:30:00,2008,02,10,0266,02,2,0512,05,1184211,1836150,090,1
2008-02-11 01:00:00,2008,02,11,0266,02,5,1524,15,1139746,1904223,290,1
2008-02-11 02:20:00,2008,02,11,0281,02,2,0331,03,1191096,1860021,090,1
2008-02-11 15:30:00,2008,02,11,0265,02,1,0923,09,1171443,1884362,250,1
2008-02-11 17:30:00,2008,02,11,0281,02,1,2133,21,1186306,1866192,313,1
2008-02-11 19:00:00,2008,02,11,0281,02,2,0613,06,1172365,1850239,260,1
2008-02-12 00:32:42,2008,02,12,0291,02,1,0214,02,1178787,1876864,090,1
2008-02-13 00:01:00,2008,02,13,1753,02,1,0834,08,1147119,1852837,290,1
2008-02-13 13:50:00,2008,02,13,1754,02,1,0712,07,1170370,1865367,290,1
2008-02-13 17:30:00,2008,02,13,0281,02,1,0835,08,1155697,1852631,290,1
2008-02-14 00:00:00,2008,02,14,1754,02,5,2521,25,1141358,1917422,290,1
2008-02-14 04:24:08,2008,02,14,0281,02,5,1523,15,1138986,1902826,090,1
2008-02-14 09:00:00,2008,02,14,0281,02,2,0533,05,1179914,1816471,303,1
2008-02-14 12:00:00,2008,02,14,1754,02,5,2531,25,1136460,1909170,290,1
2008-02-14 12:00:00,2008,02,14,0266,02,4,1115,11,1148538,1900125,290,1
2008-02-15 15:45:00,2008,02,15,0281,02,3,2013,20,1164999,1937149,293,1
2008-02-15 17:31:00,2008,02,15,1754,02,5,1412,14,1153176,1919195,290,1
2008-02-15 21:00:00,2008,02,15,0265,02,4,1211,12,1164255,1899544,121,1
2008-02-16 00:01:00,2008,02,16,0266,02,5,1724,17,1154000,1927984,290,1
2008-02-16 01:00:00,2008,02,16,0281,02,1,0832,08,1162492,1861111,290,1
2008-02-16 03:00:00,2008,02,16,0281,02,2,0532,05,1178987,1827010,290,1
2008-02-16 04:00:00,2008,02,16,0281,02,1,2133,21,1183004,1865144,090,1
2008-02-16 11:00:00,2008,02,16,0281,02,4,0133,01,1180547,1889118,330,1
2008-02-16 12:00:00,2008,02,16,0281,02,2,0313,03,1182198,1864686,090,1
2008-02-16 19:00:00,2008,02,16,0281,02,4,1332,13,1162316,1901160,121,1
2008-02-16 19:30:00,2008,02,16,0281,02,1,0221,02,1180050,1875319,304,1
2008-02-16 19:38:59,2008,02,16,0265,02,2,0422,04,1196835,1853078,090,1
2008-02-17 01:00:00,2008,02,17,0281,02,1,0731,07,1175589,1856841,290,1
2008-02-17 01:00:00,2008,02,17,0281,02,5,1434,14,1161773,1911414,290,1
2008-02-17 02:30:00,2008,02,17,1754,02,2,0632,06,1183136,1846980,290,1
2008-02-17 15:00:00,2008,02,17,0266,02,5,1512,15,1136941,1900179,090,1
2008-02-17 18:00:00,2008,02,17,0281,02,2,0531,05,1178801,1829332,290,1
2008-02-17 20:00:00,2008,02,17,0265,02,2,0624,06,1183180,1854716,096,1
2008-02-17 23:00:00,2008,02,17,0281,02,2,0331,03,1191379,1859031,090,1
2008-02-18 00:32:56,2008,02,18,0263,02,4,1134,11,1155435,1895241,090,1
2008-02-18 14:08:00,2008,02,18,0265,02,4,1124,11,1157531,1899269,090,1
2008-02-18 16:34:18,2008,02,18,1754,02,5,1522,15,1139081,1900153,090,1
2008-02-18 19:00:00,2008,02,18,0281,02,2,0633,06,1183149,1843419,092,1
2008-02-18 20:30:00,2008,02,18,0281,02,2,0634,06,1178933,1845974,290,1
2008-02-19 03:30:00,2008,02,19,0281,02,3,1822,18,1171729,1907819,090,1
2008-02-19 18:00:00,2008,02,19,0281,02,1,0214,02,1178348,1876808,268,1
2008-02-20 08:10:00,2008,02,20,0265,02,1,0821,08,1153543,1874225,290,1
2008-02-20 09:00:00,2008,02,20,0281,02,3,2312,23,1168825,1930930,268,1
2008-02-20 10:28:30,2008,02,20,0265,02,1,0214,02,1177766,1878925,092,1
2008-02-20 13:30:00,2008,02,20,0265,02,1,0222,02,1182286,1876479,303,1
2008-02-20 15:50:00,2008,02,20,0281,02,4,0134,01,1175862,1890332,290,1
2008-02-20 18:00:00,2008,02,20,0281,02,1,0726,07,1164803,1860173,090,1
2008-02-20 22:00:00,2008,02,20,1753,02,1,0922,09,1163992,1880290,290,1
2008-02-21 09:41:00,2008,02,21,1754,02,1,0932,09,1166890,1868636,290,1
2008-02-22 00:00:00,2008,02,22,1754,02,5,1422,14,1152297,1908709,290,1
2008-02-22 10:29:00,2008,02,22,1754,02,2,0633,06,1179646,1842079,290,1
2008-02-22 16:00:00,2008,02,22,0266,02,1,0914,09,1166127,1875012,090,1
2008-02-22 18:00:00,2008,02,22,0265,02,2,0631,06,1183584,1852026,090,1
2008-02-23 01:10:00,2008,02,23,0291,02,2,0631,06,1183625,1850657,090,1
2008-02-23 01:30:00,2008,02,23,0281,02,2,0632,06,1179145,1847605,290,1
2008-02-24 00:01:00,2008,02,24,1754,02,5,1422,14,1153021,1912370,290,1
2008-02-24 02:00:00,2008,02,24,0281,02,4,1021,10,1154043,1894466,259,1
2008-02-24 02:05:00,2008,02,24,0281,02,2,0624,06,1183563,1852748,290,1
2008-02-24 04:30:00,2008,02,24,0281,02,4,1024,10,1153008,1888989,092,1
2008-02-24 08:33:36,2008,02,24,0261,02,5,1512,15,1138825,1901493,096,1
2008-02-24 14:45:00,2008,02,24,0265,02,1,0733,07,1172120,1859040,092,1
2008-02-24 16:00:00,2008,02,24,0265,02,5,1732,17,1152653,1926035,210,1
2008-02-24 18:03:50,2008,02,24,0281,02,5,1724,17,1153662,1928173,090,1
2008-02-25 01:48:30,2008,02,25,0261,02,1,0232,02,1177227,1866497,304,1
2008-02-25 15:08:16,2008,02,25,0281,02,1,0233,02,1179913,1868167,269,1
2008-02-25 17:00:00,2008,02,25,0281,02,1,0822,08,1153960,1867191,290,1
2008-02-26 00:30:00,2008,02,26,0281,02,1,0726,07,1165470,1859969,290,1
