POD_ID,INSTALL_DATE1,REMOVE_DATE1,INSTALL_DATE2,X_COORD,Y_COORD
328.00,663.00,663.00,-1.00,1166957.80,1899974.17
348.00,543.00,691.00,-1.00,1162447.60,1900665.77
348.00,691.00,2181.00,-1.00,1162110.83,1900962.43
348.00,2181.00,-1.00,-1.00,1162411.65,1900672.75
379.00,508.00,789.00,-1.00,1161146.27,1898105.19
379.00,789.00,-1.00,-1.00,1161125.86,1898814.26
406.00,602.00,858.00,-1.00,1165531.38,1906659.26
457.00,2288.00,2290.00,-1.00,1164179.37,1892081.60
459.00,664.00,-1.00,-1.00,1160382.41,1907913.03
471.00,1057.00,1159.00,-1.00,1158133.21,1906871.34
483.00,652.00,-1.00,-1.00,1164671.27,1891098.70
488.00,654.00,-1.00,-1.00,1161389.23,1890594.73
489.00,654.00,-1.00,-1.00,1162072.49,1889947.04
490.00,657.00,657.00,-1.00,1169108.14,1890604.53
490.00,657.00,777.00,-1.00,1169026.44,1890605.30
490.00,777.00,2390.00,-1.00,1169555.87,1890607.61
512.00,366.00,1198.00,-1.00,1164568.16,1892101.54
513.00,366.00,1203.00,-1.00,1164179.37,1892081.60
517.00,366.00,1559.00,-1.00,1160809.67,1906661.65
551.00,662.00,-1.00,-1.00,1163328.30,1891102.63
552.00,663.00,664.00,664.00,1172262.82,1892039.84
567.00,691.00,691.00,-1.00,1166957.80,1899974.17
582.00,773.00,777.00,-1.00,1155022.56,1901089.67
591.00,756.00,756.00,-1.00,1166995.29,1900144.14
592.00,775.00,-1.00,-1.00,1155185.93,1899845.91
611.00,780.00,-1.00,-1.00,1160179.57,1907580.51
613.00,791.00,-1.00,-1.00,1160760.04,1907919.92
615.00,781.00,-1.00,-1.00,1165570.61,1908062.13
616.00,781.00,-1.00,-1.00,1165562.88,1905427.01
617.00,781.00,-1.00,-1.00,1165449.66,1907123.80
627.00,784.00,-1.00,-1.00,1166581.52,1890230.70
628.00,784.00,-1.00,-1.00,1166076.66,1889647.22
629.00,784.00,-1.00,-1.00,1167368.98,1889842.83
629.00,784.00,784.00,-1.00,1167380.10,1889806.68
630.00,784.00,2511.00,-1.00,1166073.89,1889808.27
630.00,2600.00,-1.00,-1.00,1166071.82,1889847.41
631.00,783.00,-1.00,-1.00,1166146.73,1890109.47
632.00,787.00,-1.00,-1.00,1161452.48,1898659.03
633.00,787.00,789.00,-1.00,1161106.21,1899683.37
633.00,789.00,3484.00,-1.00,1161159.89,1899493.32
634.00,787.00,789.00,-1.00,1161119.40,1898957.78
634.00,789.00,977.00,-1.00,1161129.98,1898249.06
634.00,977.00,-1.00,-1.00,1161136.20,1898104.51
636.00,787.00,-1.00,-1.00,1161824.06,1898946.01
698.00,853.00,854.00,-1.00,1165320.38,1896414.07
698.00,854.00,-1.00,-1.00,1164928.75,1905398.87
702.00,858.00,-1.00,-1.00,1164759.53,1889682.16
704.00,859.00,-1.00,-1.00,1160180.29,1907249.32
710.00,847.00,-1.00,-1.00,1160829.20,1898635.45
712.00,2463.00,-1.00,-1.00,1169555.87,1890607.61
735.00,852.00,-1.00,-1.00,1168433.52,1890844.67
736.00,852.00,-1.00,-1.00,1167375.04,1891862.63
750.00,1207.00,3283.00,-1.00,1171707.79,1894911.83
754.00,858.00,-1.00,-1.00,1165531.38,1906659.26
785.00,872.00,-1.00,-1.00,1157547.02,1906520.32
792.00,893.00,1008.00,-1.00,1155098.12,1907422.45
792.00,1008.00,1393.00,-1.00,1161125.71,1900260.22
792.00,1393.00,-1.00,-1.00,1160991.95,1900391.04
828.00,2037.00,2077.00,2077.00,1165493.78,1901114.94
831.00,914.00,945.00,-1.00,1157702.36,1901189.38
831.00,945.00,-1.00,-1.00,1157716.23,1900833.46
840.00,930.00,-1.00,-1.00,1158886.55,1906563.23
841.00,1207.00,3286.00,-1.00,1171216.41,1894889.22
879.00,952.00,985.00,1159.00,1158133.21,1906871.34
908.00,1015.00,1041.00,-1.00,1168463.00,1897482.28
909.00,1015.00,1041.00,-1.00,1168429.27,1897885.51
910.00,1015.00,1041.00,-1.00,1170573.06,1894880.20
943.00,1040.00,1344.00,2126.00,1162615.12,1891149.72
944.00,1039.00,-1.00,-1.00,1167342.85,1890529.64
948.00,1048.00,3301.00,-1.00,1160878.74,1895519.34
949.00,1039.00,-1.00,-1.00,1167902.73,1891156.40
954.00,1068.00,1483.00,-1.00,1163204.54,1889408.08
954.00,1517.00,2625.00,-1.00,1163137.27,1889406.06
958.00,2630.00,-1.00,-1.00,1163204.54,1889408.08
959.00,1064.00,2167.00,-1.00,1160960.82,1893954.93
1972.00,2275.00,2533.00,-1.00,1167069.56,1899940.07
2030.00,1123.00,-1.00,-1.00,1166403.38,1901573.87
2031.00,-38352.00,-1.00,-1.00,1166995.29,1900144.14
2038.00,1124.00,3623.00,-1.00,1171014.82,1899368.04
2043.00,1124.00,-1.00,-1.00,1163771.43,1899107.15
2046.00,1124.00,3623.00,-1.00,1170970.05,1902332.18
2057.00,1124.00,-1.00,-1.00,1170888.32,1905692.68
2067.00,1124.00,-1.00,-1.00,1171800.86,1904096.88
2097.00,1124.00,3624.00,-1.00,1171197.84,1896644.80
2105.00,1124.00,3661.00,-1.00,1166995.29,1900144.14
2119.00,1124.00,-1.00,-1.00,1163621.28,1900041.24
2120.00,1124.00,3661.00,-1.00,1164314.63,1900158.98
2140.00,1124.00,-1.00,-1.00,1172671.77,1902107.25
2141.00,1124.00,3623.00,-1.00,1171870.73,1902092.32
2145.00,1124.00,-1.00,-1.00,1169094.37,1903643.13
2146.00,1124.00,3624.00,-1.00,1169093.89,1903642.69
2171.00,1124.00,3623.00,-1.00,1170572.45,1897586.11
2183.00,1124.00,-1.00,-1.00,1170979.13,1900825.36
2186.00,1124.00,3623.00,-1.00,1171404.62,1903299.80
2218.00,1125.00,3623.00,-1.00,1171099.63,1898866.40
2224.00,1125.00,3623.00,-1.00,1170959.06,1902639.34
2226.00,1125.00,3623.00,-1.00,1171844.32,1903059.05
2244.00,1125.00,3624.00,-1.00,1173082.26,1901711.30
2258.00,1125.00,3624.00,-1.00,1170911.17,1901770.27
2262.00,1125.00,3624.00,-1.00,1172228.15,1901783.87
2274.00,1125.00,-1.00,-1.00,1163002.35,1900121.37
2278.00,1125.00,3623.00,-1.00,1170965.02,1900338.00
2285.00,1125.00,-1.00,-1.00,1170962.44,1901302.66
2293.00,1125.00,3624.00,-1.00,1171001.34,1899662.00
2298.00,1125.00,-1.00,-1.00,1164434.08,1899589.07
2325.00,1125.00,-1.00,-1.00,1163999.64,1892086.68
2326.00,1125.00,2222.00,-1.00,1156113.98,1904343.33
2354.00,1125.00,-1.00,-1.00,1160698.21,1890161.67
2355.00,1125.00,-1.00,-1.00,1163303.49,1890320.81
2356.00,1125.00,-1.00,-1.00,1165126.64,1891455.88
2357.00,1125.00,-1.00,-1.00,1165055.85,1896436.74
2361.00,1125.00,-1.00,-1.00,1165789.89,1908073.05
2362.00,1125.00,-1.00,-1.00,1168669.60,1905562.27
2363.00,1125.00,-1.00,-1.00,1170924.39,1903707.12
2407.00,1144.00,-1.00,-1.00,1158366.42,1900250.17
2415.00,1141.00,-1.00,-1.00,1162438.12,1899074.48
2426.00,2602.00,-1.00,-1.00,1164179.37,1892081.60
2476.00,1355.00,-1.00,-1.00,1156304.85,1901574.29
2495.00,1628.00,-1.00,-1.00,1157141.59,1907842.12
2520.00,1404.00,-1.00,-1.00,1169688.94,1891396.12
2531.00,1256.00,1278.00,1629.00,1155098.33,1907421.66
2539.00,1239.00,1593.00,-1.00,1156314.25,1900677.79
2539.00,1593.00,-1.00,-1.00,1157041.48,1900543.83
2541.00,1244.00,-1.00,-1.00,1157013.82,1901868.09
2542.00,1252.00,1602.00,-1.00,1165047.06,1901121.12
2542.00,1602.00,1666.00,-1.00,1165591.85,1901118.65
2542.00,1666.00,1887.00,-1.00,1165047.06,1901121.12
2542.00,1887.00,1970.00,-1.00,1165493.78,1901114.94
2560.00,1348.00,2267.00,-1.00,1165797.59,1899892.04
2560.00,2267.00,-1.00,-1.00,1165850.09,1900101.41
2561.00,1348.00,2267.00,-1.00,1165787.63,1899896.72
2561.00,2267.00,-1.00,-1.00,1166142.72,1900200.57
2606.00,1526.00,1540.00,-1.00,1171324.33,1891639.82
2606.00,1540.00,3286.00,-1.00,1171399.09,1891596.67
2610.00,1558.00,-1.00,-1.00,1167213.88,1898748.74
2646.00,2217.00,-1.00,-1.00,1160517.45,1897115.90
2651.00,1761.00,-1.00,-1.00,1167324.50,1891510.22
2660.00,1708.00,-1.00,-1.00,1163325.00,1889837.99
2673.00,1803.00,-1.00,-1.00,1157028.91,1899981.96
2674.00,1804.00,-1.00,-1.00,1165917.40,1894364.79
2718.00,2014.00,-1.00,-1.00,1160173.64,1907906.65
2719.00,2014.00,-1.00,-1.00,1159177.27,1907778.96
2731.00,2014.00,-1.00,-1.00,1161976.80,1898662.45
2750.00,2014.00,2426.00,2426.00,1169479.04,1891577.18
2783.00,2104.00,-1.00,-1.00,1163695.42,1903429.63
2794.00,2930.00,-1.00,-1.00,1165991.88,1892781.26
2809.00,2139.00,-1.00,-1.00,1165662.56,1905969.75
2819.00,2131.00,2581.00,-1.00,1166713.43,1889491.94
2819.00,2581.00,-1.00,-1.00,1166712.73,1889505.11
2820.00,2131.00,-1.00,-1.00,1166666.43,1889887.92
2824.00,2131.00,-1.00,-1.00,1165532.00,1906744.58
2865.00,2171.00,2173.00,-1.00,1157608.06,1906057.64
2865.00,2173.00,-1.00,-1.00,1157453.28,1906237.03
2887.00,3006.00,-1.00,-1.00,1162562.85,1896414.48
2913.00,2419.00,-1.00,-1.00,1165069.68,1900421.13
2914.00,2419.00,-1.00,-1.00,1155632.41,1901564.87
2915.00,2419.00,-1.00,-1.00,1161130.10,1903691.53
2952.00,2557.00,-1.00,2586.00,1170305.70,1901288.32
2953.00,2557.00,-1.00,2586.00,1169688.75,1901283.93
2989.00,2607.00,-1.00,-1.00,1156489.67,1906446.59
3138.00,2881.00,3560.00,-1.00,1170259.48,1890677.71
3138.00,3560.00,-1.00,-1.00,1169963.76,1890669.37
3139.00,2881.00,-1.00,-1.00,1163934.10,1891847.46
3232.00,3283.00,-1.00,-1.00,1171707.79,1894911.83
3239.00,3286.00,-1.00,-1.00,1171399.09,1891596.67
3240.00,3286.00,-1.00,-1.00,1172262.82,1892039.84
3241.00,3286.00,-1.00,-1.00,1171216.41,1894889.22
3242.00,3286.00,-1.00,-1.00,1167952.52,1893813.32
3291.00,3478.00,-1.00,-1.00,1165840.27,1898533.97
3292.00,3503.00,-1.00,-1.00,1168452.61,1898572.31
3298.00,3439.00,-1.00,-1.00,1171842.11,1902929.55
3312.00,3439.00,-1.00,-1.00,1168815.49,1905117.47
3319.00,3439.00,-1.00,-1.00,1163444.12,1898177.39
3325.00,3439.00,-1.00,-1.00,1167231.86,1906860.58
3353.00,3439.00,-1.00,-1.00,1171205.49,1895784.88
3354.00,3439.00,-1.00,-1.00,1171703.18,1894872.88
3355.00,3439.00,-1.00,-1.00,1172063.64,1891451.67
3362.00,3540.00,-1.00,-1.00,1170956.32,1903330.55
3367.00,3439.00,-1.00,-1.00,1170522.19,1904048.58
3407.00,3567.00,-1.00,-1.00,1165817.53,1895656.59
3450.00,3605.00,-1.00,-1.00,1171116.57,1898483.91
3457.00,3603.00,-1.00,-1.00,1166903.49,1900142.95
3459.00,3603.00,-1.00,-1.00,1164418.95,1899800.19
3492.00,3314.00,-1.00,-1.00,1171091.20,1899353.60
3496.00,3325.00,-1.00,-1.00,1171092.80,1898894.13
3497.00,3321.00,-1.00,-1.00,1171870.73,1902092.32
3499.00,3314.00,-1.00,-1.00,1170968.44,1902366.74
3500.00,3328.00,-1.00,-1.00,1170961.57,1902531.44
3503.00,3329.00,-1.00,-1.00,1171050.79,1900272.66
3523.00,3322.00,-1.00,-1.00,1171130.37,1897696.69
3528.00,3324.00,-1.00,-1.00,1171058.79,1903288.37
3529.00,3336.00,-1.00,-1.00,1171250.82,1896690.63
3532.00,3330.00,-1.00,-1.00,1170963.89,1901675.16
3533.00,3330.00,-1.00,-1.00,1171046.05,1899775.99
3578.00,3478.00,-1.00,-1.00,1173037.44,1901709.48
3620.00,3601.00,-1.00,-1.00,1168499.70,1895724.72
3690.00,3736.00,-1.00,-1.00,1162086.43,1889608.53
3691.00,3736.00,-1.00,-1.00,1164613.26,1891531.92
3717.00,3737.00,-1.00,-1.00,1162070.00,1890707.68
3718.00,3742.00,-1.00,-1.00,1166513.39,1899924.17
3720.00,3742.00,-1.00,-1.00,1166858.58,1900107.64
3721.00,3742.00,-1.00,-1.00,1166783.81,1888395.94
3722.00,3742.00,-1.00,-1.00,1166957.80,1899974.17
3738.00,3743.00,-1.00,-1.00,1164763.23,1889541.85
246.00,705.00,-1.00,-1.00,1154095.13,1909332.73
251.00,154.00,706.00,-1.00,1154095.13,1909332.73
290.00,2409.00,2469.00,-1.00,1158219.83,1908634.27
309.00,358.00,752.00,-1.00,1159391.18,1909177.88
309.00,752.00,2390.00,-1.00,1158219.83,1908634.27
354.00,591.00,3308.00,-1.00,1158213.65,1913766.13
376.00,741.00,3317.00,-1.00,1159565.96,1908007.68
395.00,2467.00,-1.00,-1.00,1152276.53,1913151.99
459.00,664.00,-1.00,-1.00,1160382.41,1907913.03
463.00,711.00,741.00,-1.00,1159565.96,1908007.68
586.00,1629.00,-1.00,-1.00,1154079.44,1907792.36
612.00,780.00,3328.00,-1.00,1158802.77,1907993.98
699.00,853.00,-1.00,-1.00,1160372.21,1908570.90
700.00,859.00,860.00,-1.00,1160488.36,1909205.21
700.00,860.00,-1.00,-1.00,1160414.06,1908627.40
729.00,873.00,880.00,-1.00,1157047.23,1912543.48
729.00,880.00,-1.00,-1.00,1157130.48,1912489.69
733.00,875.00,880.00,-1.00,1158155.50,1909202.17
733.00,880.00,3316.00,-1.00,1158161.21,1909194.97
869.00,1082.00,-1.00,-1.00,1154090.66,1908218.80
873.00,958.00,3303.00,-1.00,1152297.67,1913393.78
878.00,1034.00,3308.00,-1.00,1158488.00,1913713.57
912.00,1019.00,2387.00,-1.00,1152867.62,1913165.67
951.00,1042.00,1475.00,-1.00,1154776.68,1907806.01
951.00,1475.00,1511.00,-1.00,1154079.44,1907792.36
951.00,1511.00,1629.00,-1.00,1154079.44,1907792.36
2336.00,1125.00,-1.00,-1.00,1160085.08,1912745.68
2344.00,1125.00,-1.00,-1.00,1153253.02,1921026.49
2345.00,1125.00,-1.00,-1.00,1153899.53,1921082.95
2359.00,1125.00,-1.00,-1.00,1153253.02,1921026.49
2360.00,1125.00,-1.00,-1.00,1154456.97,1917353.66
2439.00,1366.00,3302.00,-1.00,1159022.95,1909879.11
2502.00,2469.00,-1.00,-1.00,1158254.81,1908530.40
2567.00,1628.00,3304.00,-1.00,1157467.74,1909797.62
2569.00,1628.00,-1.00,-1.00,1157455.41,1910492.69
2647.00,2387.00,2467.00,-1.00,1152867.62,1913165.67
2693.00,3710.00,-1.00,-1.00,1166463.54,1911425.44
2698.00,1924.00,-1.00,-1.00,1152561.68,1911060.32
2699.00,1924.00,-1.00,-1.00,1152946.08,1913358.25
2700.00,1925.00,2290.00,2290.00,1152999.09,1911077.40
2764.00,2078.00,-1.00,-1.00,1153447.64,1908791.26
2782.00,2104.00,-1.00,-1.00,1158378.85,1910640.53
2784.00,2104.00,-1.00,-1.00,1153567.92,1911141.90
2866.00,2173.00,-1.00,-1.00,1159391.18,1909177.88
2867.00,2173.00,2590.00,-1.00,1152526.12,1912398.70
2867.00,2656.00,-1.00,-1.00,1152517.27,1912397.33
2888.00,2709.00,2783.00,-1.00,1162807.43,1909430.53
2930.00,2569.00,-1.00,-1.00,1158054.20,1909816.27
3001.00,2783.00,-1.00,-1.00,1162806.93,1909431.50
3002.00,2792.00,-1.00,-1.00,1162980.67,1909764.96
3086.00,2846.00,-1.00,-1.00,1158820.39,1909221.95
3261.00,3302.00,-1.00,-1.00,1159022.95,1909879.11
3267.00,3304.00,-1.00,-1.00,1157467.74,1909797.62
3272.00,3303.00,-1.00,-1.00,1152297.67,1913393.78
3275.00,3308.00,-1.00,-1.00,1158488.00,1913713.57
3276.00,3308.00,-1.00,-1.00,1158213.65,1913766.13
3280.00,3316.00,-1.00,-1.00,1158161.21,1909194.97
3282.00,3317.00,-1.00,-1.00,1159565.96,1908007.68
3283.00,3328.00,-1.00,-1.00,1158802.77,1907993.98
3320.00,3439.00,-1.00,-1.00,1162667.31,1915948.08
3321.00,3439.00,-1.00,-1.00,1165016.69,1913364.49
3323.00,3439.00,-1.00,-1.00,1166553.03,1910744.77
3348.00,3439.00,-1.00,-1.00,1157048.64,1919196.38
3349.00,3439.00,-1.00,-1.00,1162656.31,1914672.91
3705.00,3736.00,-1.00,-1.00,1154655.76,1908851.50
3712.00,3737.00,-1.00,-1.00,1154135.46,1908792.74
232.00,1048.00,1048.00,-1.00,1144111.89,1904988.39
235.00,105.00,759.00,911.00,1139949.02,1897466.18
236.00,88.00,747.00,840.00,1144451.85,1897581.36
241.00,1133.00,1267.00,-1.00,1138097.81,1901432.72
241.00,1267.00,-1.00,-1.00,1140969.76,1899239.17
243.00,924.00,3137.00,-1.00,1139949.02,1897466.18
245.00,502.00,879.00,-1.00,1140001.90,1898785.28
246.00,105.00,664.00,-1.00,1139144.07,1897275.91
247.00,867.00,-1.00,-1.00,1137163.53,1906059.63
254.00,746.00,1174.00,-1.00,1143612.48,1904755.76
254.00,1174.00,2282.00,2282.00,1141102.13,1905533.59
264.00,664.00,3702.00,-1.00,1139144.07,1897275.91
300.00,628.00,-1.00,-1.00,1139006.99,1900915.81
312.00,361.00,-1.00,-1.00,1139364.88,1900284.61
332.00,556.00,679.00,-1.00,1141722.80,1898591.97
332.00,917.00,917.00,-1.00,1142288.39,1902720.90
332.00,917.00,1547.00,-1.00,1142385.35,1902625.67
332.00,1547.00,2418.00,-1.00,1142276.92,1902752.22
341.00,3052.00,3200.00,-1.00,1141658.88,1901448.32
345.00,531.00,671.00,671.00,1141102.15,1899638.92
345.00,924.00,3381.00,-1.00,1140001.90,1898785.28
346.00,532.00,3633.00,-1.00,1143148.03,1899436.55
355.00,2181.00,2629.00,-1.00,1143272.29,1899193.77
355.00,2636.00,2636.00,-1.00,1141102.13,1905533.59
355.00,2636.00,2703.00,3023.00,1143282.13,1899194.13
357.00,572.00,3650.00,-1.00,1143283.86,1898865.17
358.00,572.00,2142.00,-1.00,1143272.29,1899193.77
359.00,2422.00,2663.00,-1.00,1142626.93,1902748.64
359.00,2961.00,3002.00,-1.00,1142627.46,1902736.92
370.00,591.00,-1.00,-1.00,1142478.06,1899886.65
371.00,591.00,2680.00,2967.00,1142316.36,1904162.79
374.00,592.00,-1.00,-1.00,1144027.85,1900533.35
408.00,606.00,-1.00,-1.00,1138448.04,1903047.86
417.00,621.00,2247.00,-1.00,1139463.39,1901000.28
423.00,679.00,1163.00,-1.00,1141722.80,1898591.97
431.00,636.00,1078.00,-1.00,1138999.29,1899608.78
431.00,1078.00,-1.00,-1.00,1140876.05,1904820.29
458.00,2922.00,-1.00,-1.00,1142147.10,1897758.78
471.00,1162.00,-1.00,-1.00,1141617.56,1902607.95
482.00,652.00,749.00,-1.00,1139292.20,1904890.11
482.00,749.00,1771.00,-1.00,1142820.63,1904968.80
482.00,1771.00,2115.00,-1.00,1142941.13,1904748.02
482.00,2272.00,-1.00,-1.00,1142820.63,1904968.80
490.00,2418.00,3469.00,-1.00,1143377.52,1900387.56
490.00,3484.00,-1.00,-1.00,1143393.60,1900997.31
579.00,757.00,2378.00,-1.00,1142001.40,1904091.61
580.00,757.00,-1.00,-1.00,1141786.48,1900553.04
586.00,773.00,1156.00,-1.00,1141617.56,1902607.95
587.00,773.00,1532.00,1604.00,1143664.17,1902876.72
594.00,774.00,2786.00,-1.00,1141658.88,1901448.32
595.00,774.00,2925.00,-1.00,1140993.95,1901431.52
596.00,781.00,1567.00,1567.00,1141672.62,1900913.26
596.00,2198.00,2295.00,-1.00,1141578.99,1900986.43
596.00,2295.00,-1.00,-1.00,1141592.64,1900875.39
722.00,873.00,1074.00,-1.00,1137562.42,1901492.79
722.00,1074.00,-1.00,-1.00,1137594.82,1900272.44
740.00,881.00,972.00,-1.00,1144226.74,1904250.97
752.00,1051.00,1517.00,1519.00,1136387.71,1907319.76
771.00,914.00,-1.00,-1.00,1141102.15,1899638.92
784.00,867.00,-1.00,-1.00,1141821.37,1904947.95
791.00,896.00,1670.00,-1.00,1142173.95,1898377.10
804.00,1172.00,-1.00,-1.00,1143612.48,1904755.76
846.00,949.00,-1.00,-1.00,1142158.75,1904955.35
847.00,949.00,-1.00,-1.00,1139246.24,1906881.62
848.00,949.00,-1.00,-1.00,1139652.35,1906552.91
851.00,1107.00,-1.00,-1.00,1138534.47,1904663.89
866.00,951.00,1098.00,-1.00,1138542.79,1904711.19
866.00,1162.00,-1.00,-1.00,1138999.29,1899608.78
902.00,980.00,1267.00,-1.00,1140969.76,1899239.17
902.00,1267.00,-1.00,-1.00,1138097.81,1901432.72
906.00,2581.00,3330.00,-1.00,1142001.40,1904091.61
911.00,2432.00,-1.00,-1.00,1139463.39,1901000.28
924.00,999.00,1413.00,-1.00,1143627.69,1903870.65
924.00,1427.00,2694.00,-1.00,1143737.31,1903861.36
925.00,1000.00,2314.00,-1.00,1142966.19,1902504.77
926.00,1000.00,2629.00,2636.00,1143675.60,1902554.48
938.00,3416.00,-1.00,-1.00,1142316.36,1904162.79
950.00,1049.00,2483.00,-1.00,1144360.85,1898333.75
955.00,1079.00,-1.00,-1.00,1140463.76,1904386.78
956.00,2422.00,3330.00,-1.00,1143664.17,1902876.72
2379.00,1133.00,2126.00,2251.00,1137355.39,1901476.56
2380.00,1133.00,1314.00,-1.00,1138540.61,1901447.84
2428.00,1204.00,1489.00,-1.00,1141649.95,1898787.50
2428.00,1489.00,-1.00,-1.00,1141761.20,1898498.56
2440.00,1347.00,-1.00,-1.00,1139974.13,1897119.20
2470.00,1294.00,-1.00,-1.00,1142901.34,1904181.77
2502.00,1292.00,1292.00,-1.00,1143377.52,1900387.56
2521.00,1342.00,-1.00,-1.00,1142149.65,1907350.37
2545.00,1292.00,2418.00,-1.00,1143377.52,1900387.56
2577.00,1609.00,-1.00,-1.00,1139721.10,1899598.02
2578.00,1601.00,-1.00,-1.00,1141382.00,1899530.12
2579.00,1608.00,-1.00,-1.00,1141097.99,1900140.00
2582.00,1608.00,-1.00,-1.00,1140682.59,1899498.28
2587.00,1608.00,-1.00,-1.00,1141903.20,1899992.03
2590.00,1609.00,-1.00,-1.00,1141725.51,1899539.13
2611.00,1657.00,-1.00,-1.00,1139619.47,1900265.65
2623.00,2680.00,2918.00,-1.00,1142626.93,1902748.64
2632.00,1561.00,1698.00,1698.00,1142960.31,1902652.11
2635.00,1601.00,-1.00,-1.00,1140402.35,1900215.96
2642.00,1614.00,2422.00,-1.00,1143664.17,1902876.72
2694.00,2861.00,-1.00,-1.00,1142405.96,1906797.04
2744.00,2014.00,-1.00,-1.00,1140281.94,1900948.81
2745.00,2131.00,-1.00,-1.00,1138991.27,1901458.33
2746.00,2014.00,2223.00,-1.00,1139032.22,1900194.43
2746.00,2223.00,-1.00,-1.00,1138962.85,1902190.31
2747.00,2014.00,-1.00,-1.00,1138591.21,1902967.24
2822.00,2150.00,-1.00,-1.00,1141809.79,1896813.70
2823.00,2131.00,-1.00,-1.00,1141717.21,1897071.66
2864.00,2680.00,2959.00,-1.00,1142316.36,1904162.79
2895.00,2310.00,-1.00,-1.00,1139653.03,1902037.61
2896.00,2310.00,-1.00,-1.00,1139138.71,1900292.04
3318.00,3439.00,-1.00,-1.00,1141824.44,1896490.11
3351.00,3439.00,-1.00,-1.00,1139180.41,1896594.28
3595.00,3640.00,-1.00,-1.00,1142171.01,1899542.26
3599.00,3650.00,-1.00,-1.00,1140993.95,1901431.52
3600.00,3650.00,-1.00,-1.00,1140001.90,1898785.28
3602.00,3650.00,-1.00,-1.00,1143283.86,1898865.17
3627.00,3657.00,-1.00,-1.00,1139949.02,1897466.18
400.00,714.00,2057.00,-1.00,1141731.57,1920890.73
419.00,623.00,840.00,-1.00,1139106.22,1932275.17
607.00,780.00,2386.00,2427.00,1141133.37,1921243.72
608.00,780.00,-1.00,-1.00,1142463.15,1921475.69
619.00,782.00,-1.00,-1.00,1135841.18,1920655.05
696.00,854.00,874.00,-1.00,1141136.63,1920802.07
696.00,874.00,1133.00,-1.00,1139856.97,1920847.28
696.00,1133.00,-1.00,-1.00,1141136.63,1920802.07
720.00,840.00,1383.00,-1.00,1139106.22,1932275.17
929.00,1020.00,-1.00,-1.00,1142386.08,1926797.13
2474.00,1370.00,-1.00,-1.00,1141097.92,1922107.86
2522.00,1331.00,1356.00,-1.00,1127382.91,1941930.40
2522.00,1356.00,-1.00,-1.00,1132774.90,1937803.09
2655.00,2182.00,-1.00,-1.00,1141731.57,1920890.73
2837.00,2131.00,-1.00,-1.00,1141785.04,1921459.32
3315.00,3439.00,-1.00,-1.00,1137108.47,1934230.63
3350.00,3439.00,-1.00,-1.00,1127618.96,1936755.21
3352.00,3439.00,-1.00,-1.00,1141346.24,1931524.17
3678.00,2730.00,-1.00,-1.00,1130394.44,1939576.07
3679.00,2730.00,-1.00,-1.00,1130346.80,1939597.87
3680.00,2730.00,-1.00,-1.00,1130526.70,1939467.07
3681.00,2730.00,-1.00,-1.00,1130531.63,1939473.43
380.00,519.00,1673.00,-1.00,1146826.25,1923505.91
409.00,606.00,-1.00,-1.00,1152885.14,1930659.65
591.00,789.00,-1.00,-1.00,1148352.65,1940226.33
621.00,782.00,782.00,-1.00,1155189.59,1921197.11
719.00,1113.00,2051.00,-1.00,1148954.24,1933720.69
734.00,875.00,880.00,-1.00,1152818.59,1929760.81
734.00,880.00,-1.00,-1.00,1152911.55,1929698.25
783.00,2461.00,3248.00,-1.00,1153334.50,1938006.23
783.00,3248.00,-1.00,-1.00,1145231.91,1929066.31
927.00,1019.00,1021.00,-1.00,1153413.78,1931795.67
927.00,1021.00,-1.00,-1.00,1153533.55,1931695.50
928.00,1019.00,1021.00,-1.00,1151836.41,1931673.24
928.00,1021.00,-1.00,-1.00,1151794.14,1931564.63
2337.00,1125.00,-1.00,-1.00,1152873.73,1931223.71
2338.00,1125.00,-1.00,-1.00,1154131.63,1930392.86
2339.00,1125.00,-1.00,-1.00,1156216.49,1930887.26
2434.00,1337.00,-1.00,-1.00,1150906.70,1931637.74
2527.00,1377.00,-1.00,-1.00,1151539.95,1930983.10
2528.00,1333.00,-1.00,-1.00,1152773.39,1934354.89
2529.00,1370.00,-1.00,-1.00,1145834.65,1923577.87
2553.00,1331.00,2460.00,-1.00,1153334.50,1938006.23
2584.00,1572.00,-1.00,-1.00,1151143.04,1931603.48
2616.00,1572.00,-1.00,-1.00,1150224.40,1931627.93
2626.00,1572.00,2163.00,2167.00,1151568.45,1931653.59
2633.00,1572.00,1840.00,-1.00,1148864.79,1931603.00
2633.00,1840.00,-1.00,-1.00,1151478.75,1921035.01
2639.00,1589.00,-1.00,-1.00,1154379.70,1933093.58
2649.00,1582.00,-1.00,-1.00,1148935.16,1933265.03
2658.00,1678.00,-1.00,-1.00,1150136.55,1933767.75
2665.00,1729.00,-1.00,-1.00,1154488.60,1931722.30
2691.00,1923.00,-1.00,-1.00,1154265.60,1929060.62
2791.00,2426.00,3056.00,-1.00,1146264.72,1938924.55
2817.00,2131.00,-1.00,-1.00,1152929.54,1929043.15
2818.00,2131.00,-1.00,-1.00,1154131.63,1930392.86
2871.00,2203.00,-1.00,-1.00,1146826.25,1923505.91
2878.00,2205.00,2426.00,3531.00,1146264.72,1938924.55
2891.00,2245.00,-1.00,-1.00,1148954.24,1933720.69
